CustomerName,Address,PhoneNumber,PostalCode
Customer Num16453,"1316 Englewood Ave, New Jersey",9014646850,84390
Customer Num16454,"1003 Main St, Virginia",7892468861,41316
Customer Num16455,"1980 Main St, New York",8729916517,30795
Customer Num16456,"2755 Winspear Ave, California",7208280461,82245
Customer Num16457,"1680 Callodine St, Maryland",8954274922,55972
Customer Num16458,"795 Englewood Ave, California",9962785745,22212
Customer Num16459,"2077 Callodine St, Maryland",7555607897,66281
Customer Num16460,"2574 Callodine St, California",9543969763,10026
Customer Num16461,"2819 Main St, Arizona",8947157513,9348
Customer Num16462,"899 Callodine St, Washington",7975675653,31085
Customer Num16463,"1887 Main St, Boston",7866529794,72335
Customer Num16464,"2860 Callodine St, Maryland",7413262029,99754
Customer Num16465,"2479 University Ave, Florida",8248479711,97546
Customer Num16466,"2352 Montrose Ave, Virginia",7211471844,68579
Customer Num16467,"2882 University Ave, Maryland",7894788944,11159
Customer Num16468,"1795 Main St, New York",8579871397,10624
Customer Num16469,"1220 Merrimac St, Delaware",7653010159,5589
Customer Num16470,"1810 Main St, Washington",9796239355,94152
Customer Num16471,"485 University Ave, Florida",9321101171,3961
Customer Num16472,"926 Callodine St, Virginia",8579089598,15679
Customer Num16473,"1106 Englewood Ave, New Jersey",8313549378,16428
Customer Num16474,"398 University Ave, Iowa",9797576967,47998
Customer Num16475,"1567 Winspear Ave, Iowa",8519707243,32883
Customer Num16476,"1466 Main St, Boston",9914003139,73661
Customer Num16477,"886 Merrimac St, Maryland",8490351748,83648
Customer Num16478,"2212 Winspear Ave, New York",7178835702,98826
Customer Num16479,"905 University Ave, Boston",7137421688,34422
Customer Num16480,"1179 Flower St, Virginia",8008371497,45802
Customer Num16481,"617 Callodine St, California",8896913016,26433
Customer Num16482,"1687 Winspear Ave, Iowa",8294415412,98364
Customer Num16483,"82 Flower St, New Jersey",9351502812,50971
Customer Num16484,"649 Flower St, Maryland",8686141724,65169
Customer Num16485,"1438 Englewood Ave, Florida",7877014927,85723
Customer Num16486,"1100 University Ave, California",9958393251,82124
Customer Num16487,"2618 Flower St, Boston",9486849947,8316
Customer Num16488,"2915 Merrimac St, Arizona",7094911470,46695
Customer Num16489,"2093 Montrose Ave, Delaware",7664526958,98298
Customer Num16490,"1163 Callodine St, Virginia",9798458497,59816
Customer Num16491,"1854 Englewood Ave, Maryland",8131402531,60237
Customer Num16492,"1118 University Ave, Maryland",9002499943,15305
Customer Num16493,"1507 Winspear Ave, Washington",8608470546,83947
Customer Num16494,"2463 Merrimac St, Iowa",7816775394,38670
Customer Num16495,"216 Main St, Arizona",9556018736,95414
Customer Num16496,"1466 University Ave, New York",8667373609,16775
Customer Num16497,"402 Merrimac St, Boston",7433839735,10315
Customer Num16498,"2133 Englewood Ave, Florida",9260862894,44702
Customer Num16499,"109 Flower St, Virginia",8109862397,7484
Customer Num16500,"978 Englewood Ave, New Jersey",9124048173,30746
Customer Num16501,"157 Callodine St, Delaware",9293283298,48154
Customer Num16502,"160 Merrimac St, California",8815122086,86311
Customer Num16503,"1054 Main St, New York",9220163687,41795
Customer Num16504,"468 Callodine St, Delaware",9683751808,48240
Customer Num16505,"727 Main St, Florida",8652325984,4907
Customer Num16506,"588 Englewood Ave, Virginia",9614824145,82836
Customer Num16507,"1892 Englewood Ave, Florida",8373919500,50707
Customer Num16508,"2209 Flower St, Delaware",8422527790,49822
Customer Num16509,"2410 Englewood Ave, New York",7414126979,23552
Customer Num16510,"371 Winspear Ave, New Jersey",8570714303,4137
Customer Num16511,"2301 Englewood Ave, Boston",7943651739,21773
Customer Num16512,"2073 Englewood Ave, Boston",9706923734,53798
Customer Num16513,"1181 Merrimac St, Iowa",8304894083,16665
Customer Num16514,"2913 University Ave, Delaware",7661862815,91688
Customer Num16515,"2915 Merrimac St, Virginia",8289596802,33882
Customer Num16516,"866 Flower St, Delaware",9037118555,14102
Customer Num16517,"264 Flower St, California",8799609685,65036
Customer Num16518,"666 Callodine St, Iowa",9303077091,19976
Customer Num16519,"794 Winspear Ave, California",8762086060,61836
Customer Num16520,"2704 Winspear Ave, Washington",9939856670,11943
Customer Num16521,"2526 University Ave, Delaware",8110937733,24646
Customer Num16522,"2235 Montrose Ave, Florida",8522734932,59098
Customer Num16523,"2721 Callodine St, Arizona",7554940437,49195
Customer Num16524,"2751 Merrimac St, Florida",7378440357,25755
Customer Num16525,"799 Merrimac St, New Jersey",9118224968,52763
Customer Num16526,"1726 Callodine St, Washington",9373340055,80148
Customer Num16527,"1761 Callodine St, Maryland",8824434416,33455
Customer Num16528,"850 Main St, Washington",9713922673,64450
Customer Num16529,"2223 Merrimac St, California",9195833787,7539
Customer Num16530,"2500 University Ave, Maryland",9715810837,66478
Customer Num16531,"1374 University Ave, Maryland",9955860146,11391
Customer Num16532,"2011 Montrose Ave, Virginia",7819036221,9531
Customer Num16533,"723 Englewood Ave, Delaware",8959202762,59094
Customer Num16534,"1269 Winspear Ave, Iowa",9596862862,5375
Customer Num16535,"884 Merrimac St, California",8843508768,2475
Customer Num16536,"2263 Englewood Ave, New Jersey",7503648593,29474
Customer Num16537,"2846 Callodine St, Iowa",7201277696,52784
Customer Num16538,"1883 Englewood Ave, Boston",8550117588,89505
Customer Num16539,"2084 Callodine St, Delaware",8063626357,69222
Customer Num16540,"1375 Callodine St, New Jersey",8607333975,58054
Customer Num16541,"2046 Flower St, Florida",8743518573,22121
Customer Num16542,"2050 Main St, Virginia",8596349404,82705
Customer Num16543,"561 University Ave, Boston",8441123166,32066
Customer Num16544,"13 University Ave, New Jersey",7540035322,61665
Customer Num16545,"845 Flower St, Arizona",7284170874,86415
Customer Num16546,"1703 Merrimac St, Virginia",9446625052,55292
Customer Num16547,"813 Merrimac St, Maryland",8939598820,10938
Customer Num16548,"2665 Callodine St, Delaware",9726346698,74374
Customer Num16549,"2118 Callodine St, Delaware",9045264727,18920
Customer Num16550,"1709 University Ave, Delaware",7404110966,38791
Customer Num16551,"1865 Flower St, Washington",8629231489,2427
Customer Num16552,"1068 Winspear Ave, Boston",9249359717,4266
Customer Num16553,"873 Englewood Ave, New York",7101617080,86578
Customer Num16554,"646 Englewood Ave, Iowa",8459497400,99704
Customer Num16555,"2193 Merrimac St, New York",8316392579,85256
Customer Num16556,"1072 Merrimac St, Virginia",7593918725,73205
Customer Num16557,"1452 Englewood Ave, Florida",9657787293,31939
Customer Num16558,"2330 University Ave, Delaware",7165678555,21523
Customer Num16559,"2876 Flower St, Maryland",8729349283,16226
Customer Num16560,"276 Montrose Ave, Arizona",8542339826,73561
Customer Num16561,"1685 Merrimac St, Florida",9312684712,56984
Customer Num16562,"883 Winspear Ave, Iowa",9380183578,65964
Customer Num16563,"1106 Main St, Boston",8493184903,61314
Customer Num16564,"1653 University Ave, New Jersey",8101042737,51665
Customer Num16565,"1109 Flower St, Washington",8086498830,86421
Customer Num16566,"1711 University Ave, Maryland",7705436181,11687
Customer Num16567,"1915 Winspear Ave, Iowa",7118233912,74382
Customer Num16568,"1151 Montrose Ave, Delaware",8692878053,71745
Customer Num16569,"1083 Main St, Arizona",9560781698,22591
Customer Num16570,"2441 Callodine St, Delaware",7219754437,20621
Customer Num16571,"1032 University Ave, California",7926276501,2349
Customer Num16572,"366 Callodine St, Florida",8909602766,71329
Customer Num16573,"430 Flower St, California",8376758137,26655
Customer Num16574,"940 Englewood Ave, California",7475627547,53406
Customer Num16575,"2685 Englewood Ave, Arizona",9828211081,35063
Customer Num16576,"1013 Winspear Ave, Boston",8549671268,39996
Customer Num16577,"1829 Montrose Ave, New York",7717144233,37046
Customer Num16578,"625 University Ave, New York",9143986370,55246
Customer Num16579,"1001 Main St, Arizona",9193992625,84872
Customer Num16580,"1806 Englewood Ave, Iowa",7497905064,49094
Customer Num16581,"2132 Flower St, Virginia",8324768365,82823
Customer Num16582,"2933 Flower St, Iowa",7907135541,22144
Customer Num16583,"1110 Callodine St, Florida",9531004254,4446
Customer Num16584,"2599 Montrose Ave, California",9322272524,85767
Customer Num16585,"2160 Main St, Washington",9500353021,38330
Customer Num16586,"548 Flower St, Maryland",7610897786,89976
Customer Num16587,"885 Merrimac St, Arizona",7916187669,73148
Customer Num16588,"1443 Englewood Ave, Florida",9925487038,29491
Customer Num16589,"2302 Merrimac St, Virginia",7484039725,21799
Customer Num16590,"1743 Merrimac St, Maryland",8955302829,65157
Customer Num16591,"1582 Englewood Ave, New York",9212310271,71895
Customer Num16592,"234 Merrimac St, California",9058814296,99048
Customer Num16593,"926 University Ave, Florida",8618033099,76624
Customer Num16594,"2277 Main St, Boston",9273861124,64696
Customer Num16595,"19 Montrose Ave, New York",9001011892,62765
Customer Num16596,"599 University Ave, New York",9601850560,41033
Customer Num16597,"1080 Main St, New Jersey",7140223042,71068
Customer Num16598,"2996 Flower St, Boston",9060054031,54641
Customer Num16599,"1936 Englewood Ave, Washington",9066357380,69271
Customer Num16600,"1622 Englewood Ave, Boston",8244412079,171
Customer Num16601,"521 University Ave, New Jersey",8132068510,37822
Customer Num16602,"2780 Merrimac St, Florida",9785805587,8078
Customer Num16603,"778 Callodine St, Arizona",8580548420,49949
Customer Num16604,"1432 Flower St, Delaware",7420368370,42893
Customer Num16605,"2425 Montrose Ave, New York",8191106186,1931
Customer Num16606,"722 Main St, California",7341139008,61059
Customer Num16607,"2301 Montrose Ave, Delaware",7282074804,17401
Customer Num16608,"783 Englewood Ave, California",8377941698,62758
Customer Num16609,"500 Main St, Iowa",8703350183,7437
Customer Num16610,"2422 Merrimac St, Florida",9169856248,58496
Customer Num16611,"822 Montrose Ave, Iowa",7940333920,44941
Customer Num16612,"719 Montrose Ave, Iowa",7224711415,79800
Customer Num16613,"2455 Flower St, Iowa",9980696059,3651
Customer Num16614,"1366 Main St, New York",7698014797,25712
Customer Num16615,"2888 Winspear Ave, New York",8659999275,31034
Customer Num16616,"1110 University Ave, Iowa",8490048279,51068
Customer Num16617,"2738 Montrose Ave, Maryland",9865031626,97595
Customer Num16618,"1248 Englewood Ave, Washington",7790067043,50839
Customer Num16619,"1185 Main St, New Jersey",7812262164,11446
Customer Num16620,"200 Merrimac St, Virginia",7557075358,75178
Customer Num16621,"1878 Montrose Ave, Delaware",9363883915,12758
Customer Num16622,"944 Englewood Ave, Boston",7964584666,36716
Customer Num16623,"2993 Englewood Ave, Boston",7610769570,67669
Customer Num16624,"2033 Main St, Washington",8857647432,72865
Customer Num16625,"1707 Englewood Ave, Maryland",8927877740,87542
Customer Num16626,"101 Montrose Ave, Iowa",9956636144,61508
Customer Num16627,"1727 Englewood Ave, New Jersey",7379756235,53236
Customer Num16628,"1365 Callodine St, New York",8194627710,2167
Customer Num16629,"2724 Flower St, Washington",7847528927,30248
Customer Num16630,"2092 Callodine St, Virginia",7149894623,74488
Customer Num16631,"1020 Winspear Ave, Boston",7925774778,37135
Customer Num16632,"29 Flower St, Maryland",7916979209,41977
Customer Num16633,"197 Montrose Ave, California",7838737602,95926
Customer Num16634,"2770 Main St, Arizona",7200922889,55048
Customer Num16635,"74 Merrimac St, Maryland",8981814663,16951
Customer Num16636,"1275 Merrimac St, Iowa",9840484987,40224
Customer Num16637,"536 Callodine St, Maryland",9413463584,65258
Customer Num16638,"540 Englewood Ave, Florida",8930174830,20700
Customer Num16639,"563 Winspear Ave, California",7392340281,71373
Customer Num16640,"1648 Winspear Ave, Virginia",8451768754,92314
Customer Num16641,"596 Winspear Ave, Delaware",7470091173,45123
Customer Num16642,"2431 Englewood Ave, Maryland",8136035423,48179
Customer Num16643,"971 Callodine St, Arizona",8070487803,14669
Customer Num16644,"1347 Montrose Ave, Delaware",9289066630,28806
Customer Num16645,"1396 Montrose Ave, Iowa",9675428322,98707
Customer Num16646,"1680 Winspear Ave, New Jersey",8877420714,98497
Customer Num16647,"507 Montrose Ave, Virginia",8627543621,72616
Customer Num16648,"2364 Main St, Iowa",7069889916,91604
Customer Num16649,"2139 Main St, New Jersey",9034387161,65671
Customer Num16650,"1352 Callodine St, Delaware",8643492185,96733
Customer Num16651,"308 Englewood Ave, Washington",7508838626,36688
Customer Num16652,"737 Englewood Ave, Florida",8731634366,25750
Customer Num16653,"587 Montrose Ave, Delaware",9211988809,82156
Customer Num16654,"2434 Main St, Virginia",9317516723,73968
Customer Num16655,"327 Englewood Ave, California",7840223741,59928
Customer Num16656,"42 University Ave, New Jersey",9647468234,18927
Customer Num16657,"2674 Main St, Florida",9610919580,1201
Customer Num16658,"1198 Callodine St, Virginia",7121336742,90845
Customer Num16659,"237 University Ave, Maryland",8119930733,78783
Customer Num16660,"1179 Callodine St, Maryland",9025159467,80767
Customer Num16661,"1791 Main St, Boston",9199494558,42424
Customer Num16662,"263 Englewood Ave, Virginia",7471241575,82071
Customer Num16663,"710 Englewood Ave, Delaware",9162686978,81006
Customer Num16664,"1561 University Ave, Maryland",9311539711,94102
Customer Num16665,"1729 Main St, New York",9904803234,21930
Customer Num16666,"201 Winspear Ave, California",8962587199,97837
Customer Num16667,"308 Merrimac St, New York",7222614565,17680
Customer Num16668,"2357 Englewood Ave, Virginia",8116561148,30671
Customer Num16669,"723 Englewood Ave, Arizona",7448316107,4773
Customer Num16670,"713 Englewood Ave, Maryland",9685028648,25864
Customer Num16671,"2142 Merrimac St, Florida",9849220852,41695
Customer Num16672,"1477 Englewood Ave, California",7510083278,53330
Customer Num16673,"2957 Montrose Ave, Florida",8188930148,24833
Customer Num16674,"2359 University Ave, Maryland",8762347553,16135
Customer Num16675,"572 Flower St, Florida",8493692897,91958
Customer Num16676,"2494 Callodine St, New Jersey",9405027060,64167
Customer Num16677,"390 Montrose Ave, Iowa",9803694910,91014
Customer Num16678,"520 Merrimac St, Delaware",8701960936,88864
Customer Num16679,"2298 Englewood Ave, Arizona",7714662433,33013
Customer Num16680,"1821 Englewood Ave, New Jersey",7321095713,55170
Customer Num16681,"1029 University Ave, Florida",9856933336,30978
Customer Num16682,"2598 Merrimac St, Boston",9112238568,64194
Customer Num16683,"2763 University Ave, Florida",8931817130,11838
Customer Num16684,"134 Flower St, New York",9769494191,82176
Customer Num16685,"352 University Ave, California",9012913542,86376
Customer Num16686,"1426 Merrimac St, New Jersey",7587709301,14414
Customer Num16687,"1961 Montrose Ave, Boston",9939129959,2393
Customer Num16688,"772 Main St, Arizona",7568120154,43852
Customer Num16689,"890 Winspear Ave, California",9483908904,45805
Customer Num16690,"2437 University Ave, Washington",8000736820,45321
Customer Num16691,"1886 Montrose Ave, Delaware",9778046657,6403
Customer Num16692,"2432 Montrose Ave, Virginia",8248743977,17269
Customer Num16693,"1022 Flower St, Washington",7234406648,92929
Customer Num16694,"1493 Montrose Ave, California",7335630732,74326
Customer Num16695,"1138 Main St, Boston",8255682971,47499
Customer Num16696,"152 Winspear Ave, Florida",9210745494,69493
Customer Num16697,"956 Montrose Ave, Washington",9860089290,68948
Customer Num16698,"1836 Main St, New Jersey",9670764388,8693
Customer Num16699,"2054 Callodine St, Boston",9666568690,93721
Customer Num16700,"2707 Winspear Ave, New Jersey",8808591725,93198
Customer Num16701,"2339 Englewood Ave, Boston",7395808233,42086
Customer Num16702,"929 Main St, New York",7993306466,5048
Customer Num16703,"1117 Englewood Ave, New Jersey",9289585163,6274
Customer Num16704,"1208 Main St, Iowa",8491613109,80375
Customer Num16705,"2955 University Ave, Virginia",8776474909,4637
Customer Num16706,"2614 Englewood Ave, Delaware",7576045608,65742
Customer Num16707,"1856 Main St, Florida",8900192307,43105
Customer Num16708,"992 Englewood Ave, California",8994753252,35130
Customer Num16709,"1613 Flower St, Arizona",8345404560,23505
Customer Num16710,"2346 Callodine St, California",8755087121,26541
Customer Num16711,"1909 Callodine St, California",7409235120,4151
Customer Num16712,"1599 University Ave, Boston",7233435579,52891
Customer Num16713,"1928 Main St, Florida",8308497682,21642
Customer Num16714,"689 Main St, Washington",9306556590,51826
Customer Num16715,"1023 University Ave, Delaware",8543797329,49249
Customer Num16716,"1023 Callodine St, New York",8306687875,14281
Customer Num16717,"1179 Merrimac St, Delaware",9582478252,68480
Customer Num16718,"737 Flower St, Washington",8734665301,62089
Customer Num16719,"2942 Merrimac St, Washington",8779588916,12520
Customer Num16720,"2793 Montrose Ave, Delaware",8514060378,75970
Customer Num16721,"2819 Merrimac St, New York",8501595373,65402
Customer Num16722,"2972 Main St, Iowa",9851374726,99443
Customer Num16723,"2675 Flower St, Virginia",8241477397,5842
Customer Num16724,"1352 Englewood Ave, California",7590259773,56951
Customer Num16725,"560 Main St, Florida",8650416186,99206
Customer Num16726,"1340 Montrose Ave, New Jersey",7545386602,19184
Customer Num16727,"276 University Ave, Maryland",7675004999,78701
Customer Num16728,"1099 Main St, New Jersey",8755716287,13028
Customer Num16729,"1 University Ave, Maryland",9445301141,35513
Customer Num16730,"1894 Montrose Ave, New York",7943846985,7217
Customer Num16731,"1778 Englewood Ave, New Jersey",8448069229,2221
Customer Num16732,"2687 Callodine St, Washington",7081664696,83954
Customer Num16733,"2213 Callodine St, New York",7729453742,15525
Customer Num16734,"938 Callodine St, Washington",7906524066,43356
Customer Num16735,"524 Callodine St, Delaware",7480169022,71049
Customer Num16736,"550 University Ave, New York",8921161845,90825
Customer Num16737,"2862 Callodine St, Delaware",7032833201,47311
Customer Num16738,"468 Callodine St, Washington",9417007679,83255
Customer Num16739,"249 Montrose Ave, Virginia",7964112668,1806
Customer Num16740,"2222 Main St, Virginia",8111454284,41361
Customer Num16741,"2223 University Ave, New York",8359171765,91060
Customer Num16742,"2013 Montrose Ave, Iowa",9942472349,4719
Customer Num16743,"2972 Callodine St, Boston",7740231465,81371
Customer Num16744,"2267 Winspear Ave, Boston",7037625999,12151
Customer Num16745,"560 Winspear Ave, New York",9791179199,97812
Customer Num16746,"2977 Flower St, Delaware",8629886636,43975
Customer Num16747,"2641 Main St, New Jersey",9092751577,14902
Customer Num16748,"382 Englewood Ave, California",9346470926,9860
Customer Num16749,"720 Merrimac St, Florida",9129097418,1739
Customer Num16750,"865 Winspear Ave, Florida",8055318779,28793
Customer Num16751,"921 Main St, California",7154965298,81443
Customer Num16752,"2057 Englewood Ave, New Jersey",8490532573,91151
Customer Num16753,"1123 Englewood Ave, New York",8353886510,81859
Customer Num16754,"1109 Flower St, New York",7900585190,43427
Customer Num16755,"2318 Flower St, Washington",9510791609,75772
Customer Num16756,"1425 University Ave, Washington",7889377164,59215
Customer Num16757,"1435 Flower St, Boston",8521726301,66594
Customer Num16758,"2658 University Ave, Iowa",8471772681,12102
Customer Num16759,"2957 Englewood Ave, Boston",8792945699,7983
Customer Num16760,"1066 Montrose Ave, Washington",9933576271,80095
Customer Num16761,"922 University Ave, Iowa",9108521389,4338
Customer Num16762,"1502 Merrimac St, Washington",7874588017,74569
Customer Num16763,"136 Merrimac St, Maryland",7660099773,46862
Customer Num16764,"2228 Callodine St, New Jersey",7716227498,8214
Customer Num16765,"129 University Ave, Boston",8307005296,60120
Customer Num16766,"1594 Flower St, Arizona",7116458359,69108
Customer Num16767,"1926 Winspear Ave, Virginia",8134139621,5649
Customer Num16768,"445 Main St, California",8185186026,67045
Customer Num16769,"572 Winspear Ave, California",8921038503,51514
Customer Num16770,"1197 Merrimac St, California",7320554070,13938
Customer Num16771,"1009 University Ave, Virginia",9521542100,34241
Customer Num16772,"1548 University Ave, New York",8976420170,29979
Customer Num16773,"2113 Merrimac St, Delaware",9555010875,91092
Customer Num16774,"271 Main St, New Jersey",8883207817,88575
Customer Num16775,"36 Main St, California",8738751399,55185
Customer Num16776,"524 Winspear Ave, Arizona",7507731526,34855
Customer Num16777,"1007 Main St, Delaware",9837676926,59838
Customer Num16778,"1932 Montrose Ave, Virginia",9574543312,1944
Customer Num16779,"741 Flower St, California",8721622477,25738
Customer Num16780,"2749 Main St, Florida",7738172267,42675
Customer Num16781,"2688 Winspear Ave, Boston",8336617932,34871
Customer Num16782,"2292 University Ave, Florida",8672807801,36542
Customer Num16783,"1950 Main St, Washington",8960116236,51061
Customer Num16784,"1472 Main St, Maryland",9179179821,58353
Customer Num16785,"1087 Flower St, New York",9109906471,94659
Customer Num16786,"2797 Main St, Washington",8326881395,17595
Customer Num16787,"983 Englewood Ave, California",8858423144,62332
Customer Num16788,"1686 Main St, Boston",9924750401,96054
Customer Num16789,"614 Merrimac St, New York",7168840754,2710
Customer Num16790,"2936 Flower St, Arizona",8182203775,41753
Customer Num16791,"2639 Callodine St, New York",9391397812,83930
Customer Num16792,"539 Montrose Ave, New York",7111548776,17594
Customer Num16793,"1075 Englewood Ave, Maryland",7011483835,9810
Customer Num16794,"854 University Ave, Florida",7916103396,40367
Customer Num16795,"1095 University Ave, New York",7474700243,35898
Customer Num16796,"2335 Merrimac St, New Jersey",8695855997,51309
Customer Num16797,"1678 Main St, Maryland",9802353662,91332
Customer Num16798,"2160 Main St, New Jersey",7112540349,78760
Customer Num16799,"386 University Ave, Washington",9570696295,8308
Customer Num16800,"97 Merrimac St, Boston",7365155049,34427
Customer Num16801,"2322 University Ave, Arizona",9642127432,83368
Customer Num16802,"1579 University Ave, Boston",8973945004,45387
Customer Num16803,"1738 Englewood Ave, Arizona",8916943693,16364
Customer Num16804,"145 Montrose Ave, Florida",8562166179,33346
Customer Num16805,"1464 Winspear Ave, Delaware",8523549802,55696
Customer Num16806,"2567 Main St, Boston",7869541110,33806
Customer Num16807,"2362 Montrose Ave, Iowa",8308635202,72090
Customer Num16808,"836 Callodine St, New Jersey",9582774711,488
Customer Num16809,"1093 Flower St, Virginia",7664139063,5716
Customer Num16810,"2470 Main St, Arizona",9617329323,55543
Customer Num16811,"119 Merrimac St, Iowa",8320293834,51070
Customer Num16812,"1476 Winspear Ave, New Jersey",7567377429,62114
Customer Num16813,"643 Main St, Washington",7956252280,49659
Customer Num16814,"503 Callodine St, Iowa",8441184654,17802
Customer Num16815,"2029 Winspear Ave, Boston",8334754395,46037
Customer Num16816,"1120 Winspear Ave, New York",9048059902,64780
Customer Num16817,"326 Englewood Ave, Maryland",9708147600,70520
Customer Num16818,"2808 University Ave, Delaware",9661358696,73323
Customer Num16819,"1206 University Ave, Florida",8991336914,23437
Customer Num16820,"714 Flower St, Washington",9902773580,93347
Customer Num16821,"532 Callodine St, New York",9482172228,59385
Customer Num16822,"1647 Main St, Iowa",9356913179,99854
Customer Num16823,"695 Callodine St, Delaware",7906129088,32814
Customer Num16824,"536 Merrimac St, Florida",8684720637,16220
Customer Num16825,"701 Flower St, Virginia",7619373838,20697
Customer Num16826,"2865 Flower St, New York",8942655578,2017
Customer Num16827,"1104 University Ave, Arizona",9874883941,87033
Customer Num16828,"1422 Merrimac St, Florida",8208854183,10898
Customer Num16829,"1413 Flower St, New York",8155631222,25574
Customer Num16830,"2995 Flower St, Virginia",8398439195,25106
Customer Num16831,"1290 Merrimac St, Delaware",8196795750,30052
Customer Num16832,"1296 Englewood Ave, Delaware",9165404746,4949
Customer Num16833,"1076 Merrimac St, Virginia",8975323053,40207
Customer Num16834,"890 Flower St, Maryland",7059869626,57083
Customer Num16835,"2905 Winspear Ave, California",9752543945,79962
Customer Num16836,"2772 Merrimac St, Delaware",7863399312,73777
Customer Num16837,"247 Montrose Ave, Arizona",8351934431,81152
Customer Num16838,"324 University Ave, Washington",8497894914,73590
Customer Num16839,"204 Montrose Ave, Washington",8047491463,73566
Customer Num16840,"2900 Flower St, Delaware",7174169326,79154
Customer Num16841,"373 Flower St, Maryland",9240023751,99806
Customer Num16842,"797 Callodine St, Delaware",8744931410,76597
Customer Num16843,"2792 Merrimac St, Florida",8461922337,13460
Customer Num16844,"968 Montrose Ave, Maryland",9378686681,93598
Customer Num16845,"2663 Montrose Ave, Boston",7887938425,95057
Customer Num16846,"1692 Flower St, Boston",8368077997,18266
Customer Num16847,"927 Flower St, New Jersey",9432484881,41763
Customer Num16848,"2291 Merrimac St, California",7749644220,23760
Customer Num16849,"1425 Main St, New Jersey",7533382932,15520
Customer Num16850,"2001 Main St, California",9666994649,93701
Customer Num16851,"1297 University Ave, New Jersey",9841781499,51851
Customer Num16852,"234 Merrimac St, Delaware",8597050138,93070
Customer Num16853,"2320 Winspear Ave, Boston",7750577143,32299
Customer Num16854,"558 University Ave, Boston",9993364906,3257
Customer Num16855,"2151 Flower St, Florida",7128766540,33967
Customer Num16856,"1913 Callodine St, Florida",8709092905,13497
Customer Num16857,"2718 University Ave, New Jersey",7827168714,29166
Customer Num16858,"115 Main St, Iowa",9698513973,88305
Customer Num16859,"2859 Main St, Maryland",9837572205,53298
Customer Num16860,"730 Flower St, Florida",9290112616,89176
Customer Num16861,"354 Merrimac St, New York",8727798269,46353
Customer Num16862,"727 Winspear Ave, California",9241973421,18914
Customer Num16863,"660 Englewood Ave, Maryland",9791830528,26546
Customer Num16864,"2457 Montrose Ave, Delaware",7007356965,44614
Customer Num16865,"1325 University Ave, California",7680992659,70756
Customer Num16866,"601 Englewood Ave, Arizona",8894849192,26983
Customer Num16867,"1371 Flower St, California",8786067004,17993
Customer Num16868,"1738 University Ave, Delaware",7966394398,6665
Customer Num16869,"506 Englewood Ave, Florida",9976328134,90384
Customer Num16870,"2038 Merrimac St, New Jersey",7407533657,22945
Customer Num16871,"2955 Merrimac St, Arizona",9341299850,50514
Customer Num16872,"179 Merrimac St, California",8344897844,60270
Customer Num16873,"684 Main St, Virginia",9319796122,51052
Customer Num16874,"1961 University Ave, Florida",8053372934,13788
Customer Num16875,"1516 University Ave, California",9629639640,52942
Customer Num16876,"838 Callodine St, Boston",8511687160,35572
Customer Num16877,"109 Main St, New Jersey",7191734479,28738
Customer Num16878,"2806 Montrose Ave, Iowa",7568600749,25378
Customer Num16879,"1161 Montrose Ave, Boston",7729598985,44305
Customer Num16880,"249 Montrose Ave, California",9235949472,47851
Customer Num16881,"465 Main St, Washington",8935492181,53483
Customer Num16882,"180 Main St, Arizona",9345210421,55344
Customer Num16883,"2045 University Ave, New York",9973205791,46347
Customer Num16884,"2672 University Ave, Arizona",8789179364,15535
Customer Num16885,"169 Main St, New Jersey",8556065332,65930
Customer Num16886,"2730 Merrimac St, Boston",9406276645,6892
Customer Num16887,"2351 Merrimac St, Delaware",7172243809,49680
Customer Num16888,"2784 University Ave, New Jersey",7002526677,49965
Customer Num16889,"1476 Flower St, Arizona",9883934749,44648
Customer Num16890,"2945 Callodine St, Boston",8963508610,46397
Customer Num16891,"1331 Callodine St, Maryland",9680588954,2454
Customer Num16892,"1423 Merrimac St, Iowa",8163692576,12550
Customer Num16893,"1344 Callodine St, New Jersey",9433935550,53748
Customer Num16894,"2063 Montrose Ave, Washington",7186855833,60974
Customer Num16895,"72 Callodine St, Florida",8187912548,7700
Customer Num16896,"2190 Callodine St, Maryland",7777783967,44006
Customer Num16897,"792 Englewood Ave, Arizona",8866875328,46134
Customer Num16898,"1596 Main St, Arizona",7026274928,49233
Customer Num16899,"900 Montrose Ave, Maryland",8685825720,80555
Customer Num16900,"2311 University Ave, New Jersey",7891500269,44452
Customer Num16901,"1997 Englewood Ave, Washington",9658635678,71039
Customer Num16902,"606 Winspear Ave, Iowa",7328077974,67184
Customer Num16903,"816 Englewood Ave, Boston",8843205264,72182
Customer Num16904,"1318 Englewood Ave, Boston",7881749756,88323
Customer Num16905,"2892 Winspear Ave, California",9612961200,66202
Customer Num16906,"1297 Montrose Ave, California",8036300951,59774
Customer Num16907,"92 Montrose Ave, Virginia",8848984906,94550
Customer Num16908,"1244 Flower St, Iowa",7078885480,75695
Customer Num16909,"1078 Merrimac St, Virginia",9995485873,19521
Customer Num16910,"306 Winspear Ave, Maryland",8582543555,75641
Customer Num16911,"384 Englewood Ave, Boston",9936384678,59604
Customer Num16912,"1420 Montrose Ave, Arizona",8617416797,36877
Customer Num16913,"2525 Flower St, New York",7750159344,46887
Customer Num16914,"174 Montrose Ave, Delaware",9405901079,26850
